vaccine,10153
covid,6880
19,6155
coronavirus,3524
vaccines,3439
covid19,2636
people,1580
trump,1473
pfizer,1379
get,1279
via,1220
amp,1014
us,818
first,814
virus,739
vaccinated,731
world,722
one,698
news,679
need,672
says,618
pandemic,598
moderna,589
vaccination,577
emergency,547
would,544
new,540
take,519
could,518
use,501
countries,475
johnson,472
realdonaldtrump,470
distribution,458
boris,457
make,449
learning,436
fda,434
health,434
prioritise,425
disability,424
ukchange,421
know,418
sign,411
flu,409
like,396
petition,394
way,392
name,387
free,383
americans,374
available,373
time,372
getting,370
effective,357
go,351
immunity,347
china,344
g20,342
president,336
said,332
ready,331
work,324
biontech,324
want,324
biden,322
cases,303
year,297
even,295
global,292
million,291
may,283
also,283
safe,282
trials,280
many,276
two,273
say,271
still,268
next,267
access,266
coming,265
think,265
uk,264
leaders,264
tell,252
end,252
months,247
see,245
long,245
good,242
ca,238
help,238
trial,236
government,236
everyone,234
going,232
put,228
data,226
deaths,225
hope,225
read,221
vaccinations,220
public,219
development,218
experts,216
add,211
already,209
approval,208
mrna,207
authorization,203
dr,203
must,201
right,197
000,195
geraldo,195
yet,192
great,192
research,191
made,191
well,190
ice,188
developed,187
country,187
let,187
high,186
india,184
dry,184
fund,182
soon,182
drug,182
pm,182
donald,182
russia,180
delivery,180
election,179
never,179
mean,177
check,177
doses,175
ceo,175
20,174
2020,174
years,174
administration,172
lives,170
scrambling,170
since,169
congress,167
headache,167
weeks,166
price,166
without,166
re,166
95,166
today,166
fauci,165
wants,165
charge,165
companies,162
day,162
testing,162
science,161
rivera,159
plan,159
week,158
big,156
please,156
safety,154
risk,154
corona,153
live,153
every,152
pharma,151
got,151
priority,151
give,150
mask,150
25,149
around,149
process,149
wo,148
disease,148
share,148
stop,148
beaheroteam,147
given,147
astrazeneca,146
2021,146
approved,145
distribute,144
state,144
modi,143
company,142
medical,142
cdc,142
life,140
fair,139
come,139
left,139
month,138
preparedness,138
speed,137
spread,136
called,136
test,136
credit,135
results,134
able,134
start,134
study,133
groups,133
much,132
reviews,131
effects,131
immune,131
person,130
care,130
masks,130
dolly,130
december,129
really,129
workers,128
enough,127
back,127
working,127
population,126
experimental,126
better,126
save,125
nothing,124
shot,124
likely,124
making,123
37,123
anyone,123
pledge,123
important,122
might,122
xi,121
look,121
human,121
keep,121
post,121
side,121
taking,121
last,120
10,119
develop,119
potential,119
doctors,119
candidate,119
protect,118
everything,118
chinese,118
needs,116
shots,116
christmas,116
rate,115
communal,114
programme,114
part,113
true,112
lockdown,111
cnn,111
parton,111
cooperation,110
sure,110
race,110
efficacy,110
mandatory,110
system,110
lab,110
scientists,109
record,108
less,108
treatment,107
early,107
done,107
real,107
prevent,106
submitted,106
friday,106
something,105
wait,105
article,105
provide,105
clinical,104
used,104
tests,103
helped,103
response,102
believe,102
recent,102
death,101
receive,101
possible,101
ever,100
america,100
phase,100
putin,100
oxford,100
promising,100
cost,100
covidvaccine,99
based,99
fact,99
named,99
developing,99
un,98
hopes,98
trust,98
social,98
warp,98
actually,97
ll,97
days,97
chief,97
call,97
identified,97
joebiden,97
line,97
becomes,97
ensure,97
another,96
equitable,96
biotech,96
different,96
money,96
cure,95
far,95
tested,95
statement,94
100,94
app,94
thank,93
states,93
become,93
almost,93
control,92
business,92
yes,92
discuss,92
pharmaceutical,92
media,91
die,91
healthcare,91
positive,91
sputnik,90
millions,90
refuse,90
vaccinate,90
latest,90
billion,90
saturday,90
future,90
expected,89
genetic,89
bill,89
claim,89
jab,89
find,89
makes,89
stay,88
due,88
meeting,88
children,88
across,87
roll,87
normal,87
anything,87
died,87
naming,87
gets,87
adverse,87
tells,87
usa,87
reach,86
per,86
reuters,85
reports,85
using,85
technology,85
anti,85
gates,84
namo,84
ve,84
mass,83
bad,83
reset,82
away,82
fight,82
plans,82
quickly,81
update,81
pay,81
nurses,80
wow,80
top,80
towards,80
restrictions,80
instead,79
updates,79
geraldorivera,79
caution,79
cold,79
thing,79
april,78
american,78
the,78
thanks,78
govt,78
claiming,78
nhs,77
rollout,77
economic,77
university,77
moderna_tx,76
within,76
infection,76
support,76
three,76
require,76
viruses,76
twitter,76
dna,76
minister,76
operation,76
draft,76
economy,75
12,75
drugs,75
false,75
term,75
patients,75
least,75
history,75
maybe,74
report,74
white,74
dose,74
application,74
biontech_group,73
trying,73
house,73
paper,73
urge,73
travel,73
severe,73
ahead,73
january,73
according,73
create,73
asking,73
team,72
means,72
delayed,72
90,72
behind,72
gt,71
morning,71
interesting,71
times,71
best,71
boost,71
case,71
sick,71
set,71
polio,71
show,71
home,71
rt,70
begin,70
bench,70
information,70
needed,70
covid_19,70
worldwide,70
seek,70
rages,69
bedside,69
signed,69
h1n1,69
despite,69
national,69
summit,68
disaster,68
idea,68
works,68
williams,68
announced,67
question,67
jr,67
takes,67
man,67
watch,67
brian,67
jinping,66
old,66
fast,66
lashes,66
officials,66
market,66
claims,66
dead,66
regulators,65
youtube,65
scientific,65
saying,65
continue,65
novavax,65
general,65
infected,64
saudi,64
recovery,64
final,64
facebook,64
dying,64
course,64
reason,64
progress,63
explode,63
closer,63
warning,63
joe,63
full,63
midwest,63
released,63
things,63
theory,62
hoax,62
nations,62
production,62
family,62
wear,62
sars,62
key,62
etc,62
lot,61
harris,61
someone,61
rna,61
second,61
99,61
vulnerable,61
distancing,61
covaxin,61
program,60
cause,60
low,60
story,60
kill,60
offer,60
canada,60
king,60
mmr,60
distributed,60
medicine,60
11,60
thousands,59
light,59
swine,59
little,59
adults,59
body,59
symptoms,59
effectiveness,59
huge,58
told,58
google,58
foxnews,58
including,58
politics,58
step,58
always,58
suggestion,57
coronavaccine,57
started,57
point,57
review,57
herd,57
advice,57
misinformation,57
committee,57
salman,56
involved,56
taken,56
explain,56
others,56
reaction,56
large,56
happen,56
understand,56
allow,56
looking,56
south,56
eu,56
patents,56
sanofi,55
comes,55
rush,55
ask,55
video,55
return,55
group,55
lost,55
kennedy,55
fetal,55
wuhan,55
job,55
seeks,55
daily,55
doctor,55
debunked,54
hard,54
thought,54
affordable,54
took,54
goes,54
lockdowns,54
shows,54
success,54
candidates,54
current,54
94,54
lower,53
covidiots,53
volunteers,53
breakthroughs,53
wrong,53
probably,53
problem,53
produce,53
efforts,53
love,53
major,53
together,53
meet,52
place,52
total,52
hit,52
though,52
biggest,52
robert,52
created,52
german,52
humans,51
distributing,51
united,51
employees,51
change,51
coronavirusvaccine,51
food,51
billgates,51
compulsory,51
try,51
questions,50
wave,50
close,50
play,50
reported,50
longer,50
talking,50
infections,50
serious,50
remember,50
giant,50
files,50
championing,50
strategy,50
fear,50
apply,49
warnings,49
bjp,49
material,49
follow,49
double,49
thread,49
fox,49
storage,49
feel,48
transition,48
force,48
order,48
potus,48
coronaviruspandemic,48
small,48
dangerous,48
else,48
related,48
looks,48
waiting,48
voice,48
interview,48
antibodies,48
antibody,48
request,48
calls,48
lift,47
ago,47
ignores,47
political,47
surging,47
na,47
nation,47
produced,47
rs,47
willing,47
received,47
concerns,47
seems,47
forced,46
blog,46
rushed,46
21,46
gsk,46
approve,46
deal,46
governments,46
required,46
community,46
novel,45
